image,x,y,score,hit
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,140,20,34.143,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,0,40,2.856,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,20,40,5.805,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,40,40,4.870,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,60,40,7.579,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,80,40,80.864,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,100,40,138.982,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,120,40,8.643,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,140,40,5.246,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,0,60,3.446,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,20,60,5.064,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,40,60,4.321,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,60,60,4.200,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,80,60,4.728,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,100,60,4.707,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,120,60,4.629,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,140,60,4.875,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,0,80,3.971,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,20,80,4.333,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,40,80,4.040,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,60,80,3.754,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,80,80,3.802,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,100,80,3.969,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,120,80,4.337,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,140,80,4.607,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,0,100,3.253,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,20,100,4.056,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,40,100,3.894,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,60,100,3.702,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,80,100,3.718,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,100,100,3.932,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,120,100,4.026,0
orange_pos_clean_01/orange_pos_003279_20260511_164029_030.png,140,100,4.089,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,0,0,7.067,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,20,0,5.458,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,40,0,5.669,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,60,0,5.681,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,80,0,185.640,1
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,100,0,249.211,1
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,120,0,9.323,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,140,0,4.986,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,0,20,4.892,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,20,20,5.912,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,40,20,4.888,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,60,20,6.612,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,80,20,69.940,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,100,20,103.711,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,120,20,6.459,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,140,20,4.885,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,0,40,3.052,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,20,40,5.574,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,40,40,4.654,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,60,40,5.297,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,80,40,6.753,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,100,40,8.706,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,120,40,7.662,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,140,40,5.114,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,0,60,3.179,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,20,60,4.988,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,40,60,4.291,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,60,60,4.616,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,80,60,4.943,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,100,60,5.344,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,120,60,4.919,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,140,60,4.726,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,0,80,3.349,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,20,80,4.042,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,40,80,3.991,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,60,80,4.072,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,80,80,4.153,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,100,80,4.324,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,120,80,4.337,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,140,80,4.363,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,0,100,2.669,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,20,100,3.586,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,40,100,3.758,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,60,100,3.796,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,80,100,3.793,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,100,100,3.857,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,120,100,3.921,0
orange_pos_clean_01/orange_pos_003282_20260511_164029_457.png,140,100,3.771,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,0,0,7.001,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,20,0,5.057,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,40,0,5.131,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,60,0,5.328,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,80,0,7.518,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,100,0,8.323,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,120,0,4.556,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,140,0,3.707,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,0,20,4.940,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,20,20,5.662,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,40,20,4.729,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,60,20,104.478,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,80,20,39.553,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,100,20,6.333,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,120,20,4.619,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,140,20,3.883,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,0,40,3.090,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,20,40,5.349,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,40,40,4.940,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,60,40,255.000,1
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,80,40,143.989,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,100,40,7.205,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,120,40,7.242,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,140,40,4.907,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,0,60,3.130,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,20,60,4.722,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,40,60,4.251,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,60,60,23.421,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,80,60,9.227,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,100,60,5.102,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,120,60,4.899,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,140,60,4.553,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,0,80,3.457,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,20,80,3.932,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,40,80,3.920,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,60,80,4.112,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,80,80,4.203,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,100,80,4.330,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,120,80,4.377,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,140,80,4.221,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,0,100,2.768,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,20,100,3.576,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,40,100,3.718,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,60,100,3.849,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,80,100,3.886,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,100,100,3.892,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,120,100,3.916,0
orange_pos_clean_01/orange_pos_003284_20260511_164031_396.png,140,100,3.823,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,0,0,6.780,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,20,0,5.374,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,40,0,5.271,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,60,0,5.385,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,80,0,8.220,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,100,0,9.977,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,120,0,5.838,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,140,0,3.457,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,0,20,5.387,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,20,20,5.806,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,40,20,4.686,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,60,20,5.532,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,80,20,8.041,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,100,20,7.418,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,120,20,4.852,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,140,20,5.468,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,0,40,3.024,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,20,40,5.266,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,40,40,4.767,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,60,40,205.426,1
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,80,40,70.583,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,100,40,6.959,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,120,40,5.260,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,140,40,4.755,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,0,60,3.138,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,20,60,4.586,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,40,60,4.597,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,60,60,204.889,1
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,80,60,77.872,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,100,60,5.194,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,120,60,4.787,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,140,60,4.576,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,0,80,3.408,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,20,80,3.913,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,40,80,3.939,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,60,80,4.276,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,80,80,4.108,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,100,80,4.240,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,120,80,4.293,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,140,80,4.237,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,0,100,2.706,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,20,100,3.557,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,40,100,3.782,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,60,100,3.875,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,80,100,3.861,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,100,100,3.894,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,120,100,3.918,0
orange_pos_clean_01/orange_pos_003285_20260511_164031_923.png,140,100,3.830,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,0,0,7.513,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,20,0,5.286,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,40,0,5.437,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,60,0,5.442,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,80,0,8.024,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,100,0,9.458,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,120,0,9.862,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,140,0,20.316,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,0,20,4.320,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,20,20,5.894,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,40,20,10.624,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,60,20,19.481,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,80,20,7.522,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,100,20,6.371,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,120,20,6.653,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,140,20,16.424,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,0,40,2.494,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,20,40,5.500,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,40,40,106.367,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,60,40,182.699,1
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,80,40,9.326,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,100,40,7.449,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,120,40,7.001,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,140,40,4.894,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,0,60,2.812,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,20,60,4.883,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,40,60,4.829,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,60,60,4.739,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,80,60,4.789,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,100,60,4.953,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,120,60,4.672,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,140,60,4.649,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,0,80,3.108,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,20,80,4.004,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,40,80,3.880,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,60,80,3.835,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,80,80,3.865,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,100,80,4.038,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,120,80,4.158,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,140,80,4.324,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,0,100,2.380,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,20,100,3.673,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,40,100,3.626,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,60,100,3.623,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,80,100,3.613,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,100,100,3.701,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,120,100,3.871,0
orange_pos_clean_01/orange_pos_003286_20260511_164033_537.png,140,100,3.788,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,0,0,8.005,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,20,0,8.446,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,40,0,21.883,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,60,0,8.716,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,80,0,7.978,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,100,0,9.641,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,120,0,48.256,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,140,0,53.018,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,0,20,6.737,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,20,20,7.110,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,40,20,18.469,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,60,20,29.602,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,80,20,9.505,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,100,20,8.297,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,120,20,53.960,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,140,20,43.154,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,0,40,6.974,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,20,40,6.764,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,40,40,136.988,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,60,40,229.111,1
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,80,40,19.113,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,100,40,15.960,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,120,40,10.547,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,140,40,7.111,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,0,60,7.744,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,20,60,6.202,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,40,60,6.210,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,60,60,7.529,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,80,60,7.843,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,100,60,4.826,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,120,60,4.816,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,140,60,7.755,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,0,80,8.179,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,20,80,9.690,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,40,80,4.666,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,60,80,3.939,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,80,80,3.952,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,100,80,4.170,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,120,80,4.539,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,140,80,9.531,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,0,100,6.030,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,20,100,14.842,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,40,100,5.459,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,60,100,3.867,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,80,100,3.891,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,100,100,4.013,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,120,100,5.045,0
orange_pos_clean_01/orange_pos_003287_20260511_164034_017.png,140,100,11.270,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,0,0,6.692,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,20,0,4.795,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,40,0,4.910,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,60,0,5.268,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,80,0,8.237,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,100,0,10.004,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,120,0,6.208,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,140,0,3.533,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,0,20,4.818,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,20,20,5.300,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,40,20,4.414,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,60,20,5.451,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,80,20,9.865,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,100,20,8.939,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,120,20,5.099,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,140,20,3.553,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,0,40,2.667,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,20,40,5.109,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,40,40,4.135,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,60,40,5.368,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,80,40,7.131,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,100,40,5.786,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,120,40,4.317,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,140,40,4.001,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,0,60,2.621,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,20,60,4.523,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,40,60,5.096,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,60,60,6.789,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,80,60,6.956,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,100,60,4.439,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,120,60,4.650,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,140,60,4.253,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,0,80,3.071,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,20,80,6.746,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,40,80,59.544,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,60,80,6.157,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,80,80,4.871,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,100,80,3.975,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,120,80,4.097,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,140,80,3.916,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,0,100,2.317,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,20,100,3.336,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,40,100,10.958,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,60,100,3.613,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,80,100,3.639,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,100,100,3.665,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,120,100,3.642,0
orange_pos_clean_01/orange_pos_003288_20260511_164035_679.png,140,100,3.523,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,0,0,7.953,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,20,0,11.342,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,40,0,42.803,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,60,0,13.577,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,80,0,8.178,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,100,0,9.932,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,120,0,63.809,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,140,0,54.410,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,0,20,9.430,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,20,20,8.292,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,40,20,18.109,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,60,20,5.668,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,80,20,9.731,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,100,20,7.944,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,120,20,67.070,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,140,20,86.939,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,0,40,11.032,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,20,40,13.243,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,40,40,9.057,0
orange_pos_clean_01/orange_pos_003289_20260511_164036_094.png,60,40,5.409,0
